ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0001193125-26-029054	CGJW-ZK8H.AF	158.0	162.57	1.03762e-05	US	
0001193125-26-029054	8Y10-XCIL.AF	35.0	2.79	1.781e-07	US	
0001193125-26-029054	VPI8-6UZV.AF	137.0	137.02	8.7454e-06	US	
0001193125-26-029054	ZKXB-EDVI.AF	407.0	408.15	2.60506e-05	US	
0001193125-26-029054	UZNO-L17M.AF	179.0	14.33	9.146e-07	US	
0001193125-26-029054	9G4Q-XZDG.AF	40.0	40.08	2.5581e-06	US	
0001193125-26-029054	V31C-1FD6.AF	44.0	43.85	2.7988e-06	US	
0001193125-26-029054	18IQ-3Z5P.AF	203.0	206.89	1.3205e-05	US	
0001193125-26-029054	IXIJ-ADFK.AF	164.0	166.3	1.06143e-05	US	
0001193125-26-029054	YIM9-HLKR.AF	12.0	0.96	6.13e-08	US	
0001193125-26-029054	177P-EWUC.AF	137.0	138.93	8.8674e-06	US	
0001193125-26-029054	M6T3-7IWM.AF	36.0	2.91	1.857e-07	US	
0001193125-26-029054	9DUJ-CDXH.AF	766.0	785.51	5.0136e-05	US	
0001193125-26-029054	H234-NAJ7.AF	50.0	3.97	2.534e-07	US	
0001193125-26-029054	0AQJ-WF73.AF	8.0	7.91	5.049e-07	US	
0001193125-26-029054	ICN7-1YQM.AF	201.0	16.11	1.0282e-06	US	
0001193125-26-029054	PM01-USVV.AF	85.0	6.77	4.321e-07	US	
0001193125-26-029054	2AI5-PEWY.AF	642.0	626.01	3.99557e-05	US	
0001193125-26-029054	PELQ-FE66.AF	34.0	33.65	2.1477e-06	US	
0001193125-26-029054	TW0R-YR9A.AF	83.0	82.89	5.2905e-06	US	
0001193125-26-029054	SUPP-AFMG.AF	405.0	32.36	2.0654e-06	US	
0001193125-26-029054	O8QS-XZL2.AF	90.0	92.96	5.9333e-06	US	
0001193125-26-029054	TK59-C06O.AF	14.0	13.65	8.712e-07	US	
0001193125-26-029054	WJ4S-N9KP.AF	33.0	33.07	2.1107e-06	US	
0001193125-26-029054	DXZX-7JMA.AF	748.0	766.67	4.89335e-05	US	
0001193125-26-029054	H5JS-477W.AF	577.0	46.14	2.9449e-06	US	
0001193125-26-029054	F873-DCZG.AF	152.0	154.75	9.8771e-06	US	
0001193125-26-029054	S03E-7MB6.AF	39.0	39.67	2.532e-06	US	
0001193125-26-029054	ZKGC-TRUO.AF	80.0	6.39	4.078e-07	US	
0001193125-26-029054	EB04-YR9D.AF	72.0	72.27	4.6127e-06	US	
0001193125-26-029054	X6D4-LEUM.AF	20.0	20.48	1.3072e-06	US	
0001193125-26-029054	H8FI-ZK2I.AF	139.0	144.04	9.1935e-06	US	
0001193125-26-029054	GDIJ-NO5K.AF	40.0	40.98	2.6156e-06	US	
0001193125-26-029054	4MW1-JUYA.AF	506.0	518.49	3.30932e-05	US	
0001193125-26-029054	K93P-LM4F.AF	375.0	29.97	1.9129e-06	US	
0001193125-26-029054	K661-7CZH.AF	150.0	153.06	9.7692e-06	US	
0001193125-26-029054	QJSW-MVJ0.AF	109.0	8.75	5.585e-07	US	
0001193125-26-029054	SW1Y-FV2K.AF	52.0	52.14	3.3279e-06	US	
0001193125-26-029054	1XT7-4JMN.AF	206.0	206.66	1.31903e-05	US	
0001193125-26-029054	M2A7-KZMR.AF	94.0	7.52	4.8e-07	US	
0001193125-26-029054	W71W-8IU4.AF	35.0	35.43	2.2614e-06	US	
0001193125-26-029054	T1NO-BD4K.AF	23.0	1.87	1.194e-07	US	
0001193125-26-029054	0HCE-4VBS.AF	41.0	3.28	2.093e-07	US	
0001193125-26-029054	9BN9-U7G6.AF	365.0	167.12	1.06666e-05	US	
0001193125-26-029054	B8U3-WEZ2.AF	117.0	117.53	7.5015e-06	US	
0001193125-26-029054	VUPY-I0CS.AF	92.0	7.35	4.691e-07	US	
0001193125-26-029054	40YK-6JPP.AF	65.0	5.22	3.332e-07	US	
0001193125-26-029054	5KDI-MJHI.AF	758.0	763.75	4.87471e-05	US	
0001193125-26-029054	Q6AT-ATJ5.AF	104.0	102.96	6.5715e-06	US	
0001193125-26-029054	G8NP-LMM6.AF	734.0	58.68	3.7453e-06	US	
0001193125-26-029054	V2K8-P1R5.AF	442.0	462.78	2.95374e-05	US	
0001193125-26-029054	YZIP-Q1C2.AF	13.0	12.48	7.965e-07	US	
0001193125-26-029054	Z5JP-Q6OK.AF	24.0	23.57	1.5044e-06	US	
0001193125-26-029054	L51E-200H.AF	91.0	90.91	5.8024e-06	US	
0001193125-26-029054	OY1C-OTRN.AF	2477.0	198.16	1.26478e-05	US	
0001193125-26-029054	XMRG-JKD6.AF	100.0	102.09	6.516e-06	US	
0001193125-26-029054	H7DC-VRED.AF	64.0	65.09	4.1544e-06	US	
0001193125-26-029054	1JVM-07SR.AF	233.0	236.7	1.51076e-05	US	
0001193125-26-029054	29KO-NA7C.AF	20.0	19.49	1.244e-06	US	
0001193125-26-029054	1O3X-166D.AF	539.0	43.12	2.7522e-06	US	
0001193125-26-029054	BMEE-6JL6.AF	3048.0	3142.16	0.0002005517	US	
0001193125-26-029054	6R1X-CLPM.AF	17.0	1.39	8.87e-08	US	
0001193125-26-029054	XX2H-2PMM.AF	394.0	31.51	2.0112e-06	US	
0001193125-26-029054	T4ID-6DQV.AF	344.0	351.32	2.24234e-05	US	
0001193125-26-029054	18YH-U0S3.AF	34.0	34.67	2.2128e-06	US	
0001193125-26-029054	UO5I-KU05.AF	156.0	12.48	7.965e-07	US	
0001193125-26-029054	KAXB-B4TW.AF	24.0	1.9	1.213e-07	US	
0001193125-26-029054	KAR9-2IOF.AF	30.0	30.28	1.9327e-06	US	
0001193125-26-029054	7WFG-295M.AF	212.0	16.93	1.0806e-06	US	
0001193125-26-029054	NG4M-1ON0.AF	30.0	29.78	1.9007e-06	US	
0001193125-26-029054	C1ST-GVJ0.AF	108.0	108.73	6.9398e-06	US	
0001193125-26-029054	S17W-E15V.AF	241.0	248.23	1.58435e-05	US	
0001193125-26-029054	SYTB-PHWG.AF	18.0	18.45	1.1776e-06	US	
0001193125-26-029054	O4AO-4JB0.AF	493.0	511.56	3.26509e-05	US	
0001193125-26-029054	GYIJ-VOF7.AF	18.0	17.66	1.1272e-06	US	
0001193125-26-029054	JQ3S-HX60.AF	22.0	22.05	1.4074e-06	US	
0001193125-26-029054	131V-5M5E.AF	56.0	5.25	3.351e-07	US	
0001193125-26-029054	6FNJ-Q85L.AF	357.0	374.02	2.38722e-05	US	
0001193125-26-029054	0ANY-B669.AF	80.0	79.74	5.0895e-06	US	
0001193125-26-029054	LIBO-QGJ2.AF	116.0	0.0	0.0	US	
0001193125-26-029054	9E84-7F0O.AF	90.0	7.17	4.576e-07	US	
0001193125-26-029054	J5BC-F100.AF	94.0	7.52	4.8e-07	US	
0001193125-26-029054	11XV-3XRB.AF	51.0	51.08	3.2602e-06	US	
0001193125-26-029054	D8MU-TWE9.AF	1095.0	1130.62	7.2163e-05	US	
0001193125-26-029054	OWI9-H5RL.AF	48.0	48.54	3.0981e-06	US	
0001193125-26-029054	3EGJ-RF5C.AF	56.0	4.51	2.879e-07	US	
0001193125-26-029054	STQS-X0QE.AF	84.0	85.6	5.4635e-06	US	
0001193125-26-029054	GXUM-AL75.AF	297.0	23.8	1.5191e-06	US	
0001193125-26-029054	FTXX-99YE.AF	261.0	268.03	1.71073e-05	US	
0001193125-26-029054	1KF3-5AIE.AF	164.0	13.1	8.361e-07	US	
0001193125-26-029054	JPMA-GXVI.AF	1506.0	1576.87	0.0001006454	US	
0001193125-26-029054	PNYU-E9RL.AF	225.0	116.22	7.4179e-06	US	
0001193125-26-029054	P3GW-PUWL.AF	162.0	91.55	5.8433e-06	US	
0001193125-26-029054	UMTO-CRLJ.AF	1852.0	1862.15	0.0001188537	US	
0001193125-26-029054	N750-FJU9.AF	162.0	12.95	8.265e-07	US	
0001193125-26-029054	1HNE-BH58.AF	20.0	19.65	1.2542e-06	US	
0001193125-26-029054	AU2Q-AL74.AF	350.0	340.05	2.1704e-05	US	
0001193125-26-029054	F4TH-H66O.AF	179.0	177.84	1.13508e-05	US	
0001193125-26-029054	ZFX4-WRVU.AF	22.0	22.49	1.4354e-06	US	
0001193125-26-029054	0FJ6-SFQJ.AF	152.0	153.6	9.8037e-06	US	
0001193125-26-029054	0KN1-16GA.AF	81.0	82.26	5.2503e-06	US	
0001193125-26-029054	U0D0-3A6B.AF	397.0	401.92	2.5653e-05	US	
0001193125-26-029054	EWXO-EAG8.AF	130.0	10.42	6.651e-07	US	
0001193125-26-029054	J0UD-FXCV.AF	49.0	3.89	2.483e-07	US	
0001193125-26-029054	8RIT-1TCU.AF	604.0	48.34	3.0854e-06	US	
0001193125-26-029054	BYAD-9X3Q.AF	375.0	30.0	1.9148e-06	US	
0001193125-26-029054	DFVC-KG6N.AF	190.0	190.9	1.21844e-05	US	
0001193125-26-029054	C1GM-PNEE.AF	29.0	29.36	1.8739e-06	US	
0001193125-26-029054	7G18-ZVCR.AF	79.0	78.99	5.0416e-06	US	
0001193125-26-029054	QSD0-E76R.AF	167.0	172.63	1.10183e-05	US	
0001193125-26-029054	W5GY-NOUL.AF	213.0	218.78	1.39639e-05	US	
0001193125-26-029054	OHEW-NNBE.AF	21.0	0.56	3.57e-08	US	
0001193125-26-029054	1GWW-28FJ.AF	11.0	10.63	6.785e-07	US	
0001193125-26-029054	AAV1-0CC9.AF	281.0	288.95	1.84425e-05	US	
0001193125-26-029054	8HDR-OE4I.AF	141.0	11.25	7.18e-07	US	
0001193125-26-029054	I5MK-QR97.AF	330.0	26.36	1.6825e-06	US	
0001193125-26-029054	97GU-AKY8.AF	60.0	59.83	3.8187e-06	US	
0001193125-26-029054	161X-ZH6J.AF	61.0	61.43	3.9208e-06	US	
0001193125-26-029054	A064-RFRN.AF	51.0	4.08	2.604e-07	US	
0001193125-26-029054	TJ9S-4WZN.AF	224.0	227.39	1.45134e-05	US	
0001193125-26-029054	U2JX-YZHC.AF	34.0	34.41	2.1963e-06	US	
0001193125-26-029054	HZUW-31RP.AF	169.0	165.8	1.05824e-05	US	
0001193125-26-029054	QPBW-4XHI.AF	630.0	624.62	3.9867e-05	US	
0001193125-26-029054	KLWY-NUO3.AF	332.0	26.55	1.6946e-06	US	
0001193125-26-029054	214D-5IQA.AF	52.0	51.94	3.3151e-06	US	
0001193125-26-029054	F38M-FFDW.AF	70.0	69.58	4.441e-06	US	
0001193125-26-029054	RVPK-L249.AF	530.0	551.73	3.52147e-05	US	
0001193125-26-029054	7J6D-TNJX.AF	515.0	529.22	3.3778e-05	US	
0001193125-26-029054	V2FC-EZKI.AF	379.0	393.24	2.5099e-05	US	
0001193125-26-029054	YGG4-6J3X.AF	1768.0	1895.16	0.0001209606	US	
0001193125-26-029054	147S-JCVO.AF	27.0	27.55	1.7584e-06	US	
0001193125-26-029054	CFT4-K96X.AF	66.0	66.77	4.2617e-06	US	
0001193125-26-029054	NDX7-1KI5.AF	21.0	20.76	1.325e-06	US	
0001193125-26-029054	N75O-MF9Q.AF	63.0	30.26	1.9314e-06	US	
0001193125-26-029054	OX34-QXWX.AF	752.0	762.74	4.86827e-05	US	
0001193125-26-029054	7XRH-EWBP.AF	20.0	19.75	1.2606e-06	US	
0001193125-26-029054	MY14-7WKB.AF	223.0	227.68	1.45319e-05	US	
0001193125-26-029054	8PN1-LE6F.AF	58.0	4.66	2.974e-07	US	
0001193125-26-029054	4J76-YAEG.AF	116.0	114.78	7.326e-06	US	
0001193125-26-029054	YZUT-VOZW.AF	504.0	40.35	2.5754e-06	US	
0001193125-26-029054	D96U-4Y1J.AF	85.0	85.94	5.4852e-06	US	
0001193125-26-029054	DC1S-97AF.AF	217.0	17.34	1.1067e-06	US	
0001193125-26-029054	MXKL-A1QM.AF	34.0	34.51	2.2026e-06	US	
0001193125-26-029054	CETJ-BULH.AF	107.0	8.54	5.451e-07	US	
0001193125-26-029054	2OMD-65JP.AF	255.0	23.41	1.4942e-06	US	
0001193125-26-029054	AQZ9-C28Z.AF	87.0	87.54	5.5873e-06	US	
0001193125-26-029054	Y7VQ-2GES.AF	1141.0	1127.95	7.19926e-05	US	
0001193125-26-029054	18R7-TEI9.AF	260.0	20.79	1.3269e-06	US	
0001193125-26-029054	GSL4-JJ5Q.AF	43.0	43.26	2.7611e-06	US	
0001193125-26-029054	K3LA-OYFQ.AF	40.0	39.6	2.5275e-06	US	
0001193125-26-029054	WYX6-MIFP.AF	172.0	13.75	8.776e-07	US	
0001193125-26-029054	S3DZ-ZYY5.AF	418.0	429.28	2.73992e-05	US	
0001193125-26-029054	E31C-VVC8.AF	22.0	21.6	1.3786e-06	US	
0001193125-26-029054	C056-HK9P.AF	229.0	224.36	1.432e-05	US	
0001193125-26-029054	QJFJ-SNVJ.AF	88.0	45.54	2.9066e-06	US	
0001193125-26-029054	ZT8U-8BKO.AF	427.0	34.19	2.1822e-06	US	
0001193125-26-029054	5UFO-1I6C.AF	86.0	86.95	5.5497e-06	US	
0001193125-26-029054	5TSG-FTCT.AF	180.0	14.42	9.204e-07	US	
0001193125-26-029054	JO94-VGHZ.AF	133.0	135.03	8.6184e-06	US	
0001193125-26-029054	M6GR-51VT.AF	335.0	330.6	2.11009e-05	US	
0001193125-26-029054	4BJ3-PT2M.AF	28.0	27.66	1.7654e-06	US	
0001193125-26-029054	V18Y-V3FV.AF	2680.0	214.4	1.36843e-05	US	
0001193125-26-029054	YV69-PSEI.AF	1169.0	93.5	5.9677e-06	US	
0001193125-26-029054	BXLA-K4N3.AF	350.0	28.03	1.789e-06	US	
0001193125-26-029054	0CNK-NXXM.AF	663.0	53.07	3.3872e-06	US	
0001193125-26-029054	IWC7-DB2O.AF	26.0	2.07	1.321e-07	US	
0001193125-26-029054	P6PC-PRM8.AF	65.0	5.18	3.306e-07	US	
0001193125-26-029054	7DKM-G1DO.AF	51.0	51.01	3.2558e-06	US	
0001193125-26-029054	CPCA-98UB.AF	120.0	123.18	7.8621e-06	US	
0001193125-26-029054	75N3-HH8L.AF	460.0	36.84	2.3514e-06	US	
0001193125-26-029054	Y4WX-9RTL.AF	153.0	153.75	9.8133e-06	US	
0001193125-26-029054	GZFS-TN4F.AF	21.0	21.2	1.3531e-06	US	
0001193125-26-029054	I2PB-A5T0.AF	18.0	18.32	1.1693e-06	US	
0001193125-26-029054	IR51-DUBP.AF	208.0	16.68	1.0646e-06	US	
0001193125-26-029054	LOD0-MN8H.AF	242.0	19.39	1.2376e-06	US	
0001193125-26-029054	0429-Z4TA.AF	12.0	11.72	7.48e-07	US	
0001193125-26-029054	DOZE-ZJMU.AF	30.0	30.26	1.9314e-06	US	
0001193125-26-029054	4RZT-HTE4.AF	580.0	46.38	2.9603e-06	US	
0001193125-26-029054	2J8E-ZAQ8.AF	76.0	6.04	3.855e-07	US	
0001193125-26-029054	V8X5-H7IP.AF	255.0	20.38	1.3008e-06	US	
0001193125-26-029054	56T7-M7KV.AF	64.0	5.15	3.287e-07	US	
0001193125-26-029054	PMY4-6216.AF	503.0	496.69	3.17018e-05	US	
0001193125-26-029054	NOYE-82B3.AF	50.0	4.01	2.559e-07	US	
0001193125-26-029054	PYUK-CRN6.AF	56.0	56.64	3.6151e-06	US	
0001193125-26-029054	PQWD-OB18.AF	33.0	33.26	2.1229e-06	US	
0001193125-26-029054	LTEA-J35O.AF	26.0	26.2	1.6722e-06	US	
0001193125-26-029054	I02K-UYQC.AF	85.0	85.45	5.4539e-06	US	
0001193125-26-029054	2P4B-3QAQ.AF	186.0	14.86	9.485e-07	US	
0001193125-26-029054	JCJZ-9SME.AF	422.0	429.57	2.74178e-05	US	
0001193125-26-029054	VG9E-ETCF.AF	1502.0	120.17	7.67e-06	US	
0001193125-26-029054	M2N3-KGHZ.AF	11.0	10.95	6.989e-07	US	
0001193125-26-029054	BEK7-7F8O.AF	260.0	20.8	1.3276e-06	US	
0001193125-26-029054	DMMZ-EHOV.AF	3022.0	3106.2	0.0001982565	US	
0001193125-26-029054	7TLX-3ELS.AF	26.0	26.04	1.662e-06	US	
0001193125-26-029054	YSOF-PB1Z.AF	25.0	25.12	1.6033e-06	US	
0001193125-26-029054	5OCH-0ENL.AF	45.0	3.63	2.317e-07	US	
0001193125-26-029054	I7Z7-WGG0.AF	40.0	19.81	1.2644e-06	US	
0001193125-26-029054	HHR5-9WBO.AF	56.0	56.01	3.5749e-06	US	
0001193125-26-029054	8JIV-TDGP.AF	47.0	47.38	3.0241e-06	US	
0001193125-26-029054	X5L3-ZPC1.AF	188.0	194.93	1.24416e-05	US	
0001193125-26-029054	O1D2-SGQZ.AF	77.0	78.82	5.0308e-06	US	
0001193125-26-029054	ZEGI-GCPE.AF	209.0	205.64	1.31252e-05	US	
0001193125-26-029054	2204-VCDL.AF	100.0	8.02	5.119e-07	US	
0001193125-26-029054	JHJG-1HA3.AF	283.0	22.62	1.4437e-06	US	
0001193125-26-029054	B6NQ-5IOL.AF	110.0	113.64	7.2532e-06	US	
0001193125-26-029054	B6W8-SY17.AF	38.0	3.07	1.959e-07	US	
0001193125-26-029054	M58X-4B4L.AF	153.0	12.24	7.812e-07	US	
0001193125-26-029054	Y25V-MP61.AF	34.0	2.74	1.749e-07	US	
0001193125-26-029054	Q2RS-80NC.AF	116.0	9.29	5.929e-07	US	
0001193125-26-029054	4SJ3-7AB7.AF	11.0	11.43	7.295e-07	US	
0001193125-26-029054	6CC9-04AH.AF	45.0	46.0	2.936e-06	US	
0001193125-26-029054	WIEH-NLF1.AF	131.0	10.52	6.715e-07	US	
0001193125-26-029054	A5KF-EPVG.AF	283.0	286.6	1.82925e-05	US	
0001193125-26-029054	LJ30-NTPE.AF	128.0	10.27	6.555e-07	US	
0001193125-26-029054	NB4P-11KJ.AF	246.0	249.23	1.59074e-05	US	
0001193125-26-029054	VX5D-JGM4.AF	2053.0	164.26	1.04841e-05	US	
0001193125-26-029054	IN7S-RKLV.AF	13.0	13.43	8.572e-07	US	
0001193125-26-029054	SUK8-IZEW.AF	194.0	0.95	6.06e-08	US	
0001193125-26-029054	WZ2X-EIZO.AF	49.0	3.94	2.515e-07	US	
0001193125-26-029054	KHK8-1VWU.AF	78.0	78.53	5.0123e-06	US	
0001193125-26-029054	8U2U-9NV6.AF	57.0	4.53	2.891e-07	US	
0001193125-26-029054	TZF6-K48N.AF	956.0	77.76	4.9631e-06	US	
0001193125-26-029054	IJT1-I82U.AF	18.0	1.46	9.32e-08	US	
0001193125-26-029054	A46V-DOAH.AF	162.0	166.17	1.0606e-05	US	
0001193125-26-029054	K3DX-TI75.AF	1196.0	1230.39	7.85309e-05	US	
0001193125-26-029054	2913-WD6Z.AF	16.0	15.96	1.0187e-06	US	
0001193125-26-029054	HER4-GCQG.AF	31.0	2.49	1.589e-07	US	
0001193125-26-029054	C7MM-28U7.AF	200.0	16.0	1.0212e-06	US	
0001193125-26-029054	ZQCZ-2PNM.AF	2419.0	100.69	6.4266e-06	US	
0001193125-26-029054	NWMQ-CYEC.AF	1655.0	1665.3	0.0001062895	US	
0001193125-26-029054	E6WK-STOT.AF	70.0	5.59	3.568e-07	US	
0001193125-26-029054	TZTV-6ZU1.AF	34.0	34.12	2.1777e-06	US	
0001193125-26-029054	A5DQ-38IH.AF	71.0	71.16	4.5419e-06	US	
0001193125-26-029054	YOVN-LRCO.AF	68.0	5.48	3.498e-07	US	
0001193125-26-029054	E866-V7I3.AF	174.0	13.96	8.91e-07	US	
0001193125-26-029054	32VB-RQYB.AF	186.0	14.85	9.478e-07	US	
0001193125-26-029054	5ECL-50MN.AF	74.0	5.95	3.798e-07	US	
0001193125-26-029054	BUK4-CZVH.AF	140.0	11.22	7.161e-07	US	
0001193125-26-029054	V9SD-H6NG.AF	1216.0	1235.41	7.88513e-05	US	
0001193125-26-029054	F2BN-TYD2.AF	35.0	35.52	2.2671e-06	US	
0001193125-26-029054	LVT7-IJ1G.AF	100.0	102.73	6.5569e-06	US	
0001193125-26-029054	ASYF-SGUE.AF	54.0	4.29	2.738e-07	US	
0001193125-26-029054	N7R1-0XMV.AF	49.0	3.95	2.521e-07	US	
0001193125-26-029054	T21S-CEDD.AF	279.0	280.35	1.78936e-05	US	
0001193125-26-029054	FOXC-N31K.AF	287.0	22.97	1.4661e-06	US	
0001193125-26-029054	WKWV-GNWT.AF	830.0	66.43	4.24e-06	US	
0001193125-26-029054	X4EQ-KA3H.AF	87.0	87.45	5.5816e-06	US	
0001193125-26-029054	HO33-S98X.AF	278.0	278.63	1.77839e-05	US	
0001193125-26-029054	R4E4-S2PV.AF	21.0	20.77	1.3257e-06	US	
0001193125-26-029054	56SG-17RQ.AF	174.0	178.5	1.13929e-05	US	
0001193125-26-029054	UQVE-8WCJ.AF	77.0	77.67	4.9574e-06	US	
0001193125-26-029054	HVDL-KBWG.AF	77.0	76.27	4.868e-06	US	
0001193125-26-029054	Z79B-TRM0.AF	51.0	4.04	2.579e-07	US	
0001193125-26-029054	XN0V-8VUD.AF	135.0	17.01	1.0857e-06	US	
0001193125-26-029054	SJLT-LSH5.AF	16.0	16.09	1.027e-06	US	
0001193125-26-029054	WMYJ-0WUF.AF	60.0	4.83	3.083e-07	US	
0001193125-26-029054	O5OP-V4JR.AF	213.0	17.05	1.0882e-06	US	
0001193125-26-029054	428J-4VVW.AF	15.0	14.89	9.504e-07	US	
0001193125-26-029054	1KB1-TS5L.AF	59.0	4.7	3e-07	US	
0001193125-26-029054	48OJ-DJ8Y.AF	4.0	3.86	2.464e-07	US	
0001193125-26-029054	OSGQ-YUXG.AF	151.0	12.07	7.704e-07	US	
0001193125-26-029054	FT67-NCN5.AF	190.0	193.87	1.2374e-05	US	
0001193125-26-029054	7V9N-CKVV.AF	40.0	39.71	2.5345e-06	US	
0001193125-26-029054	BLBB-XQO6.AF	7208.0	576.6	3.68021e-05	US	
0001193125-26-029054	AIT8-FZKC.AF	34.0	35.05	2.2371e-06	US	
0001193125-26-029054	43ZP-8JKF.AF	374.0	385.21	2.45864e-05	US	
0001193125-26-029054	MKGZ-FY8D.AF	1115.0	89.2	5.6933e-06	US	
0001193125-26-029054	1OJY-OO8G.AF	77.0	77.15	4.9242e-06	US	
0001193125-26-029054	UMNL-R2PS.AF	27.0	27.03	1.7252e-06	US	
0001193125-26-029054	SCVQ-8BH2.AF	2693.0	215.44	1.37507e-05	US	
0001193125-26-029054	521P-CGBZ.AF	21.0	21.39	1.3652e-06	US	
0001193125-26-029054	MNM5-NMCY.AF	456.0	472.49	3.01572e-05	US	
0001193125-26-029054	2DG1-IVG0.AF	110.0	8.82	5.629e-07	US	
0001193125-26-029054	STN3-S93F.AF	26.0	26.02	1.6608e-06	US	
0001193125-26-029054	37PR-J2BG.AF	50.0	4.58	2.923e-07	US	
0001193125-26-029054	S3S1-SI9J.AF	103.0	8.21	5.24e-07	US	
0001193125-26-029054	4UY9-WVOT.AF	75.0	74.64	4.764e-06	US	
0001193125-26-029054	5ATO-OTF2.AF	407.0	406.1	2.59198e-05	US	
0001193125-26-029054	QMAX-8ISL.AF	169.0	173.91	1.11e-05	US	
0001193125-26-029054	F0K6-FLTT.AF	1057.0	84.55	5.3965e-06	US	
0001193125-26-029054	4D7Z-DDTG.AF	162.0	12.99	8.291e-07	US	
0001193125-26-029054	SNSL-I19Q.AF	24.0	24.01	1.5325e-06	US	
0001193125-26-029054	AD18-JUBZ.AF	56.0	4.46	2.847e-07	US	
0001193125-26-029054	KIH7-OA4A.AF	449.0	35.9	2.2914e-06	US	
0001193125-26-029054	S1ZH-LT68.AF	237.0	4.24	2.706e-07	US	
0001193125-26-029054	LATM-51FO.AF	83.0	6.62	4.225e-07	US	
0001193125-26-029054	NIDR-9BFP.AF	36.0	36.02	2.299e-06	US	
0001193125-26-029054	SBA1-MTE5.AF	361.0	28.9	1.8446e-06	US	
0001193125-26-029054	BD1U-A6RH.AF	34.0	33.86	2.1612e-06	US	
0001193125-26-029054	GT23-RL0C.AF	79.0	8.83	5.636e-07	US	
0001193125-26-029054	G51X-WHSH.AF	172.0	175.07	1.1174e-05	US	
0001193125-26-029054	ACTE-ASAF.AF	184.0	14.75	9.414e-07	US	
0001193125-26-029054	IGK9-SBYY.AF	270.0	72.5	4.6274e-06	US	
0001193125-26-029054	KH3P-MBG8.AF	54.0	53.75	3.4307e-06	US	
0001193125-26-029054	JK6N-7GQM.AF	138.0	140.26	8.9522e-06	US	
0001193125-26-029054	I2HZ-8HAF.AF	95.0	7.6	4.851e-07	US	
0001193125-26-029054	5HZT-EM4S.AF	165.0	13.23	8.444e-07	US	
0001193125-26-029054	SVXD-SFJ9.AF	309.0	24.76	1.5803e-06	US	
0001193125-26-029054	AIZI-3YKP.AF	944.0	974.54	6.2201e-05	US	
0001193125-26-029054	V19D-EVUJ.AF	71.0	5.67	3.619e-07	US	
0001193125-26-029054	8NRO-WS2D.AF	456.0	36.45	2.3265e-06	US	
0001193125-26-029054	480Y-PGIB.AF	134.0	10.71	6.836e-07	US	
0001193125-26-029054	6WDE-HOO1.AF	105.0	8.38	5.349e-07	US	
0001193125-26-029054	ISI4-5X32.AF	20.0	20.16	1.2867e-06	US	
0001193125-26-029054	KMCA-LICI.AF	47.0	46.79	2.9864e-06	US	
0001193125-26-029054	Y8H2-CZQY.AF	12.0	11.95	7.627e-07	US	
0001193125-26-029054	ITDC-GLK2.AF	26.0	26.21	1.6729e-06	US	
0001193125-26-029054	NXIZ-2PEH.AF	688.0	55.06	3.5143e-06	US	
0001193125-26-029054	TQSW-71WN.AF	231.0	225.34	1.43826e-05	US	
0001193125-26-029054	3ZOK-Q8WM.AF	130.0	131.71	8.4065e-06	US	
0001193125-26-029054	Y6IW-DKC9.AF	390.0	394.42	2.51743e-05	US	
0001193125-26-029054	LCV9-O5T7.AF	115.0	118.29	7.55e-06	US	
0001193125-26-029054	H7JW-CMFW.AF	79.0	78.46	5.0078e-06	US	
0001193125-26-029054	IN87-1R5I.AF	563.0	45.06	2.876e-06	US	
0001193125-26-029054	L4ND-6VPL.AF	1333.0	106.63	6.8058e-06	US	
0001193125-26-029054	0NTO-OFSU.AF	800.0	811.29	5.17814e-05	US	
0001193125-26-029054	40GR-TYNH.AF	120.0	9.58	6.115e-07	US	
0001193125-26-029054	FSBQ-K2NZ.AF	26.0	25.83	1.6486e-06	US	
0001193125-26-029054	21WX-HGED.AF	124.0	125.79	8.0287e-06	US	
0001193125-26-029054	7LM5-9MF9.AF	354.0	355.58	2.26953e-05	US	
0001193125-26-029054	LLN5-JOJZ.AF	106.0	8.51	5.432e-07	US	
0001193125-26-029054	UW19-EKCE.AF	17.0	1.34	8.55e-08	US	
0001193125-26-029054	USPF-PQ9G.AF	36.0	36.35	2.3201e-06	US	
0001193125-26-029054	EZU5-00BG.AF	59.0	61.16	3.9036e-06	US	
0001193125-26-029054	WNUC-FCF5.AF	117.0	121.43	7.7504e-06	US	
0001193125-26-029054	4CN9-3BLI.AF	205.0	16.42	1.048e-06	US	
0001193125-26-029054	FZIX-2BGE.AF	191.0	192.43	1.2282e-05	US	
0001193125-26-029054	MNBQ-XHVL.AF	401.0	128.57	8.2061e-06	US	
0001193125-26-029054	JEHN-0TQL.AF	61.0	63.0	4.021e-06	US	
0001193125-26-029054	C4UV-GG6H.AF	339.0	353.77	2.25797e-05	US	
0001193125-26-029054	IZ4G-7REZ.AF	121.0	9.64	6.153e-07	US	
0001193125-26-029054	OAJW-PO7Z.AF	259.0	263.26	1.68028e-05	US	
0001193125-26-029054	ZQOW-8GTA.AF	555.0	44.37	2.832e-06	US	
0001193125-26-029054	ISV9-JJ7S.AF	128.0	10.23	6.529e-07	US	
